transfer_id,transfer_date,scheduled_date,car_id,from_compound_id,to_compound_id,distance_km,truck_id,cars_per_truck,truck_fill_rate,cost_eur,reason,lead_time_days
TRF_002790,2025-06-19,2025-06-17,CAR_0138425,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00844,3,0.38,105.57,demand_rebalancing,2
TRF_002791,2025-06-19,2025-06-17,CAR_0138426,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00844,3,0.38,105.57,demand_rebalancing,2
TRF_002792,2025-06-19,2025-06-17,CAR_0138427,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00844,3,0.38,105.57,demand_rebalancing,2
TRF_002793,2025-06-23,2025-06-21,CAR_0139154,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00847,5,0.62,60.37,capacity_overflow,2
TRF_002794,2025-06-23,2025-06-21,CAR_0139155,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00847,5,0.62,60.37,capacity_overflow,2
TRF_002795,2025-06-23,2025-06-21,CAR_0139156,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00847,5,0.62,60.37,capacity_overflow,2
TRF_002796,2025-06-23,2025-06-21,CAR_0139157,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00847,5,0.62,60.37,capacity_overflow,2
TRF_002797,2025-06-23,2025-06-21,CAR_0139158,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00847,5,0.62,60.37,capacity_overflow,2
TRF_002798,2025-06-23,2025-06-21,CAR_0139297,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00846,4,0.5,63.78,demand_rebalancing,2
TRF_002799,2025-06-23,2025-06-21,CAR_0139298,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00846,4,0.5,63.78,demand_rebalancing,2
TRF_002800,2025-06-23,2025-06-21,CAR_0139299,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00846,4,0.5,63.78,demand_rebalancing,2
TRF_002801,2025-06-23,2025-06-21,CAR_0139300,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00846,4,0.5,63.78,demand_rebalancing,2
TRF_002802,2025-06-23,2025-06-22,CAR_0139361,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00845,1,0.12,112.65,repair_routing,1
TRF_002803,2025-06-24,2025-06-22,CAR_0139509,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002804,2025-06-24,2025-06-22,CAR_0139510,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002805,2025-06-24,2025-06-22,CAR_0139511,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002806,2025-06-24,2025-06-22,CAR_0139512,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002807,2025-06-24,2025-06-22,CAR_0139513,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002808,2025-06-24,2025-06-22,CAR_0139514,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00851,6,0.75,50.31,capacity_overflow,2
TRF_002809,2025-06-24,2025-06-22,CAR_0139608,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00848,2,0.25,158.35,demand_rebalancing,2
TRF_002810,2025-06-24,2025-06-22,CAR_0139609,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00848,2,0.25,158.35,demand_rebalancing,2
TRF_002811,2025-06-24,2025-06-22,CAR_0139723,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00849,2,0.25,127.55,capacity_overflow,2
TRF_002812,2025-06-24,2025-06-22,CAR_0139724,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00849,2,0.25,127.55,capacity_overflow,2
TRF_002813,2025-06-24,2025-06-23,CAR_0139802,CPD_LEIPZIG_01,CPD_DRESDEN_01,130,TRUCK_00850,1,0.12,116.5,remarketing_routing,1
TRF_002814,2025-06-25,2025-06-23,CAR_0139973,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00852,2,0.25,158.35,demand_rebalancing,2
TRF_002815,2025-06-25,2025-06-23,CAR_0139974,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00852,2,0.25,158.35,demand_rebalancing,2
TRF_002816,2025-06-25,2025-06-23,CAR_0139995,CPD_DUSSELDORF_01,CPD_BREMEN_01,322,TRUCK_00853,1,0.12,222.1,remarketing_routing,2
TRF_002817,2025-06-25,2025-06-23,CAR_0140032,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00854,2,0.25,127.55,demand_rebalancing,2
TRF_002818,2025-06-25,2025-06-23,CAR_0140033,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00854,2,0.25,127.55,demand_rebalancing,2
TRF_002819,2025-06-25,2025-06-24,CAR_0140034,CPD_FRANKFURT_01,CPD_STUTTGART_01,199,TRUCK_00855,1,0.12,154.45,remarketing_routing,1
TRF_002820,2025-06-26,2025-06-25,CAR_0140234,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00860,4,0.5,12.35,repair_routing,1
TRF_002821,2025-06-26,2025-06-25,CAR_0140235,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00860,4,0.5,12.35,repair_routing,1
TRF_002822,2025-06-26,2025-06-25,CAR_0140236,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00860,4,0.5,12.35,repair_routing,1
TRF_002823,2025-06-26,2025-06-25,CAR_0140237,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00860,4,0.5,12.35,repair_routing,1
TRF_002824,2025-06-26,2025-06-25,CAR_0140336,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00856,2,0.25,34.88,repair_routing,1
TRF_002825,2025-06-26,2025-06-25,CAR_0140337,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00856,2,0.25,34.88,repair_routing,1
TRF_002826,2025-06-26,2025-06-24,CAR_0140371,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00857,3,0.38,85.03,demand_rebalancing,2
TRF_002827,2025-06-26,2025-06-24,CAR_0140372,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00857,3,0.38,85.03,demand_rebalancing,2
TRF_002828,2025-06-26,2025-06-24,CAR_0140373,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00857,3,0.38,85.03,demand_rebalancing,2
TRF_002829,2025-06-26,2025-06-25,CAR_0140432,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002830,2025-06-26,2025-06-25,CAR_0140433,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002831,2025-06-26,2025-06-25,CAR_0140434,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002832,2025-06-26,2025-06-25,CAR_0140435,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002833,2025-06-26,2025-06-25,CAR_0140436,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002834,2025-06-26,2025-06-25,CAR_0140437,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002835,2025-06-26,2025-06-25,CAR_0140438,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002836,2025-06-26,2025-06-25,CAR_0140439,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00858,8,1.0,14.08,capacity_overflow,1
TRF_002837,2025-06-26,2025-06-25,CAR_0140440,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00859,3,0.38,37.55,capacity_overflow,1
TRF_002838,2025-06-26,2025-06-25,CAR_0140441,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00859,3,0.38,37.55,capacity_overflow,1
TRF_002839,2025-06-26,2025-06-25,CAR_0140442,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00859,3,0.38,37.55,remarketing_routing,1
TRF_002840,2025-06-27,2025-06-25,CAR_0140584,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00862,4,0.5,75.74,capacity_overflow,2
TRF_002841,2025-06-27,2025-06-25,CAR_0140585,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00862,4,0.5,75.74,capacity_overflow,2
TRF_002842,2025-06-27,2025-06-25,CAR_0140586,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00862,4,0.5,75.74,capacity_overflow,2
TRF_002843,2025-06-27,2025-06-25,CAR_0140587,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00862,4,0.5,75.74,capacity_overflow,2
TRF_002844,2025-06-27,2025-06-26,CAR_0140606,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00863,2,0.25,24.7,repair_routing,1
TRF_002845,2025-06-27,2025-06-26,CAR_0140607,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00863,2,0.25,24.7,repair_routing,1
TRF_002846,2025-06-27,2025-06-25,CAR_0140683,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00861,4,0.5,79.18,demand_rebalancing,2
TRF_002847,2025-06-27,2025-06-25,CAR_0140684,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00861,4,0.5,79.18,demand_rebalancing,2
TRF_002848,2025-06-27,2025-06-25,CAR_0140685,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00861,4,0.5,79.18,demand_rebalancing,2
TRF_002849,2025-06-27,2025-06-25,CAR_0140686,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00861,4,0.5,79.18,demand_rebalancing,2
TRF_002850,2025-06-30,2025-06-29,CAR_0141088,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00865,1,0.12,49.4,repair_routing,1
TRF_002851,2025-06-30,2025-06-29,CAR_0141128,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00866,3,0.38,50.93,repair_routing,1
TRF_002852,2025-06-30,2025-06-29,CAR_0141129,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00866,3,0.38,50.93,repair_routing,1
TRF_002853,2025-06-30,2025-06-29,CAR_0141130,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00866,3,0.38,50.93,repair_routing,1
TRF_002854,2025-06-30,2025-06-29,CAR_0141178,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00864,2,0.25,34.88,repair_routing,1
TRF_002855,2025-06-30,2025-06-29,CAR_0141179,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00864,2,0.25,34.88,repair_routing,1
TRF_002856,2025-07-01,2025-06-29,CAR_0141677,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00867,5,0.62,51.02,repair_routing,2
TRF_002857,2025-07-01,2025-06-29,CAR_0141678,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00867,5,0.62,51.02,repair_routing,2
TRF_002858,2025-07-01,2025-06-29,CAR_0141679,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00867,5,0.62,51.02,repair_routing,2
TRF_002859,2025-07-01,2025-06-29,CAR_0141680,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00867,5,0.62,51.02,repair_routing,2
TRF_002860,2025-07-01,2025-06-29,CAR_0141681,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00867,5,0.62,51.02,repair_routing,2
TRF_002861,2025-07-02,2025-06-30,CAR_0141856,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00870,2,0.25,158.35,demand_rebalancing,2
TRF_002862,2025-07-02,2025-06-30,CAR_0141857,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00870,2,0.25,158.35,demand_rebalancing,2
TRF_002863,2025-07-02,2025-06-30,CAR_0141933,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00871,3,0.38,85.03,demand_rebalancing,2
TRF_002864,2025-07-02,2025-06-30,CAR_0141934,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00871,3,0.38,85.03,demand_rebalancing,2
TRF_002865,2025-07-02,2025-06-30,CAR_0141935,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00871,3,0.38,85.03,demand_rebalancing,2
TRF_002866,2025-07-02,2025-07-01,CAR_0141993,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00869,4,0.5,28.16,repair_routing,1
TRF_002867,2025-07-02,2025-07-01,CAR_0141994,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00869,4,0.5,28.16,repair_routing,1
TRF_002868,2025-07-02,2025-07-01,CAR_0141995,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00869,4,0.5,28.16,repair_routing,1
TRF_002869,2025-07-02,2025-07-01,CAR_0141996,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00869,4,0.5,28.16,repair_routing,1
TRF_002870,2025-07-02,2025-06-30,CAR_0142040,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00868,3,0.38,75.87,repair_routing,2
TRF_002871,2025-07-02,2025-06-30,CAR_0142041,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00868,3,0.38,75.87,repair_routing,2
TRF_002872,2025-07-02,2025-06-30,CAR_0142042,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00868,3,0.38,75.87,repair_routing,2
TRF_002873,2025-07-03,2025-07-02,CAR_0142236,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00872,1,0.12,69.75,repair_routing,1
TRF_002874,2025-07-03,2025-07-01,CAR_0142314,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002875,2025-07-03,2025-07-01,CAR_0142315,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002876,2025-07-03,2025-07-01,CAR_0142316,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002877,2025-07-03,2025-07-01,CAR_0142317,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002878,2025-07-03,2025-07-01,CAR_0142318,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002879,2025-07-03,2025-07-01,CAR_0142319,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002880,2025-07-03,2025-07-01,CAR_0142320,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002881,2025-07-03,2025-07-01,CAR_0142321,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00873,8,1.0,31.89,capacity_overflow,2
TRF_002882,2025-07-03,2025-07-01,CAR_0142322,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00874,2,0.25,127.55,capacity_overflow,2
TRF_002883,2025-07-03,2025-07-01,CAR_0142323,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00874,2,0.25,127.55,capacity_overflow,2
TRF_002884,2025-07-04,2025-07-02,CAR_0142551,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00875,2,0.25,158.35,demand_rebalancing,2
TRF_002885,2025-07-04,2025-07-02,CAR_0142552,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00875,2,0.25,158.35,demand_rebalancing,2
TRF_002886,2025-07-07,2025-07-05,CAR_0142941,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00877,3,0.38,100.62,capacity_overflow,2
TRF_002887,2025-07-07,2025-07-05,CAR_0142942,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00877,3,0.38,100.62,capacity_overflow,2
TRF_002888,2025-07-07,2025-07-05,CAR_0142943,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00877,3,0.38,100.62,capacity_overflow,2
TRF_002889,2025-07-07,2025-07-05,CAR_0142980,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00878,3,0.38,101.9,demand_rebalancing,2
TRF_002890,2025-07-07,2025-07-05,CAR_0142981,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00878,3,0.38,101.9,demand_rebalancing,2
TRF_002891,2025-07-07,2025-07-05,CAR_0142982,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00878,3,0.38,101.9,demand_rebalancing,2
TRF_002892,2025-07-07,2025-07-05,CAR_0143201,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00876,4,0.5,75.46,repair_routing,2
TRF_002893,2025-07-07,2025-07-05,CAR_0143202,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00876,4,0.5,75.46,repair_routing,2
TRF_002894,2025-07-07,2025-07-05,CAR_0143203,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00876,4,0.5,75.46,repair_routing,2
TRF_002895,2025-07-07,2025-07-05,CAR_0143204,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00876,4,0.5,75.46,repair_routing,2
TRF_002896,2025-07-08,2025-07-06,CAR_0143286,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002897,2025-07-08,2025-07-06,CAR_0143287,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002898,2025-07-08,2025-07-06,CAR_0143288,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002899,2025-07-08,2025-07-06,CAR_0143289,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002900,2025-07-08,2025-07-06,CAR_0143290,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002901,2025-07-08,2025-07-06,CAR_0143291,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002902,2025-07-08,2025-07-06,CAR_0143292,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002903,2025-07-08,2025-07-06,CAR_0143293,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00882,8,1.0,37.73,capacity_overflow,2
TRF_002904,2025-07-08,2025-07-06,CAR_0143294,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00883,2,0.25,150.93,capacity_overflow,2
TRF_002905,2025-07-08,2025-07-06,CAR_0143295,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00883,2,0.25,150.93,capacity_overflow,2
TRF_002906,2025-07-08,2025-07-06,CAR_0143376,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00880,2,0.25,158.35,demand_rebalancing,2
TRF_002907,2025-07-08,2025-07-06,CAR_0143377,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00880,2,0.25,158.35,demand_rebalancing,2
TRF_002908,2025-07-08,2025-07-06,CAR_0143441,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002909,2025-07-08,2025-07-06,CAR_0143442,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002910,2025-07-08,2025-07-06,CAR_0143443,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002911,2025-07-08,2025-07-06,CAR_0143444,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002912,2025-07-08,2025-07-06,CAR_0143445,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002913,2025-07-08,2025-07-06,CAR_0143446,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00881,6,0.75,42.52,capacity_overflow,2
TRF_002914,2025-07-08,2025-07-07,CAR_0143506,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00879,2,0.25,56.33,repair_routing,1
TRF_002915,2025-07-08,2025-07-07,CAR_0143507,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00879,2,0.25,56.33,repair_routing,1
TRF_002916,2025-07-09,2025-07-07,CAR_0143718,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00884,2,0.25,158.35,demand_rebalancing,2
TRF_002917,2025-07-09,2025-07-07,CAR_0143719,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00884,2,0.25,158.35,demand_rebalancing,2
TRF_002918,2025-07-09,2025-07-07,CAR_0143805,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002919,2025-07-09,2025-07-07,CAR_0143806,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002920,2025-07-09,2025-07-07,CAR_0143807,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002921,2025-07-09,2025-07-07,CAR_0143808,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002922,2025-07-09,2025-07-07,CAR_0143809,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002923,2025-07-09,2025-07-07,CAR_0143810,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002924,2025-07-09,2025-07-07,CAR_0143811,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002925,2025-07-09,2025-07-07,CAR_0143812,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00885,8,1.0,31.89,capacity_overflow,2
TRF_002926,2025-07-09,2025-07-07,CAR_0143813,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00886,2,0.25,127.55,capacity_overflow,2
TRF_002927,2025-07-09,2025-07-07,CAR_0143814,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00886,2,0.25,127.55,capacity_overflow,2
TRF_002928,2025-07-10,2025-07-08,CAR_0143987,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00891,3,0.38,101.9,demand_rebalancing,2
TRF_002929,2025-07-10,2025-07-08,CAR_0143988,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00891,3,0.38,101.9,demand_rebalancing,2
TRF_002930,2025-07-10,2025-07-08,CAR_0143989,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00891,3,0.38,101.9,demand_rebalancing,2
TRF_002931,2025-07-10,2025-07-08,CAR_0144094,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00888,3,0.38,85.03,capacity_overflow,2
TRF_002932,2025-07-10,2025-07-08,CAR_0144095,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00888,3,0.38,85.03,capacity_overflow,2
TRF_002933,2025-07-10,2025-07-08,CAR_0144096,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00888,3,0.38,85.03,capacity_overflow,2
TRF_002934,2025-07-10,2025-07-08,CAR_0144147,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002935,2025-07-10,2025-07-08,CAR_0144148,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002936,2025-07-10,2025-07-08,CAR_0144149,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002937,2025-07-10,2025-07-08,CAR_0144150,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002938,2025-07-10,2025-07-08,CAR_0144151,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002939,2025-07-10,2025-07-08,CAR_0144152,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002940,2025-07-10,2025-07-08,CAR_0144153,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002941,2025-07-10,2025-07-08,CAR_0144154,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00889,8,1.0,31.89,capacity_overflow,2
TRF_002942,2025-07-10,2025-07-08,CAR_0144155,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00890,1,0.12,255.1,capacity_overflow,2
TRF_002943,2025-07-10,2025-07-08,CAR_0144207,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00887,1,0.12,227.6,repair_routing,2
TRF_002944,2025-07-11,2025-07-09,CAR_0144353,CPD_NUREMBERG_01,CPD_STUTTGART_01,204,TRUCK_00892,1,0.12,157.2,remarketing_routing,2
TRF_002945,2025-07-14,2025-07-13,CAR_0144777,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00893,2,0.25,24.7,repair_routing,1
TRF_002946,2025-07-14,2025-07-13,CAR_0144778,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00893,2,0.25,24.7,repair_routing,1
TRF_002947,2025-07-16,2025-07-14,CAR_0145672,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00895,4,0.5,63.78,repair_routing,2
TRF_002948,2025-07-16,2025-07-14,CAR_0145673,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00895,4,0.5,63.78,repair_routing,2
TRF_002949,2025-07-16,2025-07-14,CAR_0145674,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00895,4,0.5,63.78,repair_routing,2
TRF_002950,2025-07-16,2025-07-14,CAR_0145675,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00895,4,0.5,63.78,repair_routing,2
